sgsv_by_taxon_id,full_scientific_name,species,species_epithet,infraspesific_epithet,genus,taxon_authority,vernacular_name,itis_tsn,accessions,seeds,seed_boxes,countries,continents,sgsv_taxon_id
1040992,Trigonella corniculata L.,Trigonella corniculata,corniculata,,Trigonella,L.,cultivated fenugreek,27010,5,1000,4,4,2,4511
1040993,Trigonella cretica,Trigonella cretica,cretica,,Trigonella,,fenugreek,,7,5000,2,4,2,4512
1040994,Trigonella cretica (L.) Boiss.,Trigonella cretica,cretica,,Trigonella,,,,2,200,2,1,0,5529
1040995,Trigonella cylindracea Desv.,Trigonella cylindracea,cylindracea,,Trigonella,Desv.,fenugreek,,3,900,1,1,1,4513
1040996,Trigonella filipes Boiss.,Trigonella filipes,filipes,,Trigonella,Boiss.,fenugreek,,3,900,2,2,1,4514
1040997,Trigonella foenum-graecum,Trigonella foenum-graecum,foenum-graecum,,Trigonella,L,sicklefruit fenugreek,505590,231,150100,3,21,5,4515
1040998,Trigonella foenum-graecum,Trigonella foenum-graecum,foenum-graecum,,Trigonella,L,sicklefruit fenugreek,505590,19,9500,1,4,2,4515
1040999,Trigonella foenum-graecum L.,Trigonella foenum-graecum,foenum-graecum,,Trigonella,L.,sicklefruit fenugreek,505590,67,43921,9,23,4,4516
1041000,Trigonella foenum-graecum L.,Trigonella foenum-graecum,foenum-graecum,,Trigonella,L.,sicklefruit fenugreek,505590,9,2700,1,4,2,4516
1041001,Trigonella geminiflora Bunge,Trigonella geminiflora,geminiflora,,Trigonella,,,,1,,1,1,1,5530
1041002,Trigonella glabra,Trigonella glabra,glabra,,Trigonella,,fenugreek,,2,1000,1,1,1,4517
1041003,Trigonella gladiata,Trigonella gladiata,gladiata,,Trigonella,,fenugreek,,1,500,1,1,1,4518
1041004,Trigonella gladiata Steven ex M.Bieb.,Trigonella gladiata,gladiata,,Trigonella,Steven ex M. Bieb.,fenugreek,,3,1000,3,3,1,4519
1041005,Trigonella gracilis,Trigonella gracilis,gracilis,,Trigonella,,fenugreek,,1,500,1,1,1,4520
1041006,Trigonella gracilis,Trigonella gracilis,gracilis,,Trigonella,,fenugreek,,1,500,1,1,1,4520
1041007,Trigonella graeca Boiss.,Trigonella graeca,graeca,,Trigonella,Boiss.,fenugreek,,1,500,1,1,1,4521
1041008,Trigonella grandiflora Bunge,Trigonella grandiflora,grandiflora,,Trigonella,Bunge,fenugreek,,1,500,1,1,1,4522
1041009,Trigonella kotschyi,Trigonella kotschyi,kotschyi,,Trigonella,,fenugreek,,2,1500,2,2,2,4523
1041010,Trigonella macrorrhyncha,Trigonella macrorrhyncha,macrorrhyncha,,Trigonella,,fenugreek,,1,500,1,1,1,4524
1041011,Trigonella monspeliaca L.,Trigonella monspeliaca,monspeliaca,,Trigonella,L.,fenugreek,27011,2,500,2,2,1,4525
1041012,Trigonella noeana Boiss.,Trigonella noeana,noeana,,Trigonella,,,,1,,1,1,0,5531
1041013,Trigonella rechingeri Sirj.,Trigonella rechingeri,rechingeri,,Trigonella,,,,1,,1,1,1,5532
1041014,Trigonella schlumbergeri,Trigonella schlumbergeri,schlumbergeri,,Trigonella,,fenugreek,,1,500,1,1,1,4526
1041015,Trigonella sp.,Trigonella sp.,sp.,,Trigonella,,,,5,1500,1,3,1,5899
1041016,Trigonella spicata,Trigonella spicata,spicata,,Trigonella,,fenugreek,,1,500,1,1,1,4527
1041017,Trigonella spicata (Boiss. & Bsl.)Boiss.,Trigonella spicata,spicata,,Trigonella,(Boiss. & Bsl.) Boiss.,fenugreek,,5,1500,2,3,1,4528
1041018,Trigonella spinosa L.,Trigonella spinosa,spinosa,,Trigonella,L.,fenugreek,,4,1200,1,3,2,4529
1041019,Trigonella spruneriana,Trigonella spruneriana,spruneriana,,Trigonella,,,,1,500,1,1,1,7753
1041020,Trigonella stellata,Trigonella stellata,stellata,,Trigonella,,fenugreek,,3,1800,3,3,2,4530
1041021,Trigonella stellata,Trigonella stellata,stellata,,Trigonella,,fenugreek,,1,500,1,1,1,4530
1041022,Trigonella strangulata Boiss.,Trigonella strangulata,strangulata,,Trigonella,Boiss.,fenugreek,,1,300,1,1,1,4531
1041023,Trigonella suavissima,Trigonella suavissima,suavissima,,Trigonella,,fenugreek,,1,500,1,1,1,4532
1041024,Tripleurospermum maritimum (L.) W.D.J.Koch,Tripleurospermum maritimum,maritimum,,Tripleurospermum,(L.) W.D.J.Koch,mayweed,,2,1000,1,2,1,4533
1041025,Tripleurospermum perforatum (Mrat) M.Lanz,Tripleurospermum perforatum,perforatum,,Tripleurospermum,(MÂrat) M.LaÂnz,mayweed,,4,2000,3,3,1,4534
1041026,Tripodion tetraphyllum (L.) Fourr.,Tripodion tetraphyllum,tetraphyllum,,Tripodion,(L.) Fourr.,,,7,2500,3,6,3,4535
1041027,Triraphis schinzii,Triraphis schinzii,schinzii,,Triraphis,,,,1,100,1,1,1,4536
1041028,Trisetum flavescens L.,Trisetum flavescens,flavescens,,Trisetum,,,,3,1500,1,1,1,11058
1041029,Trisetum flavescens (L.) P.Beauv.,Trisetum flavescens,flavescens,,Trisetum,(L.) P.Beauv.,yellow oatgrass,41304,16,7000,8,6,1,4537
1041030,Trisetum flavescens (L.) P. BEAUV.,Trisetum flavescens,flavescens,,Trisetum,,,,1,500,1,1,1,10112
1041031,Triticale hexaploide Lart.,Triticale hexaploide,hexaploide,,Triticale,,,,24,12000,3,1,1,10825
1041032,Triticale sp.,Triticale sp.,sp.,,x Triticosecale,,,,53,21000,7,8,2,4538
1041033,Triticale sp.,Triticale sp.,sp.,,x Triticosecale,,,,20,10000,2,10,3,4538
1041034,Triticosecale sp.,Triticosecale sp.,sp.,,Triticosecale,,,,111,2000,3,18,6,4539
1041035,Triticosecale sp.,Triticosecale sp.,sp.,,Triticosecale,,,,24,27210,6,4,3,4540
1041036,Triticosecale sp.,Triticosecale sp.,sp.,,x Triticosecale,,,,294,135000,3,15,5,4539
1041037,×Triticosecale spp.,×Triticosecale spp.,spp.,,×Triticosecale,,,,1745,436250,13,5,3,10976
1041038,_Triticosecale spp.,Triticosecale sp.,sp.,,Triticosecale,,,,7634,1908500,23,1,1,5354
1041039,Triticosecale spp.,Triticosecale spp.,spp.,,Triticosecale,,,,1,250,1,1,1,9141
1041040,Triticosecale spp.,Triticosecale spp.,spp.,,Triticosecale,,,,112,47180,3,15,5,9141
1041041,Triticum,Triticum,,,Triticum,L,wheat,42236,5337,1066400,14,56,6,5902
1041042,Triticum aestivum,Triticum aestivum,aestivum,,Triticum,L,common wheat,42237,4556,2350300,34,69,6,4542
1041043,Triticum aestivum group Aestivum,Triticum aestivum,aestivum,,Triticum,,,,47,18800,1,14,3,8323
1041044,Triticum aestivum group Compactum,Triticum aestivum,aestivum,,Triticum,,,,2,800,1,1,1,8324
1041045,Triticum aestivum group Spelta,Triticum aestivum,aestivum,,Triticum,,,,7,1400,1,2,1,8325
1041046,Triticum aestivum L.,Triticum aestivum,aestivum,,Triticum,L.,common wheat,42237,95297,28587533,248,92,6,4543
1041348,Triticum aestivum var. alborubrum,Triticum aestivum,aestivum,,Triticum,,,,9,4500,2,5,1,8382
1041047,Triticum aestivum L.,Triticum aestivum,aestivum,,Triticum,L.,common wheat,42237,39,19500,5,7,2,4543
1041048,Triticum aestivum L. aestivum,Triticum aestivum,aestivum,,Triticum,,,,6,20100,1,1,1,6211
1041049,Triticum aestivum L.  aestivum,Triticum aestivum,aestivum,,Triticum,,,,1,3000,1,1,1,6212
1041050,Triticum aestivum L. aestivum,Triticum aestivum,aestivum,,Triticum,,,,2,6500,1,1,1,6211
1041051,Triticum  aestivum L.alborubrum,Triticum,,,Triticum,,,,1,500,1,1,1,7797
1041052,Triticum  aestivum L.alborubrum,Triticum,,,Triticum,,,,1,500,1,1,1,7797
1041053,Triticum aestivum L. auerum Mansf.,Triticum aestivum,aestivum,,Triticum,,,,1,4000,1,1,1,6213
1041054,Triticum aestivum L. barbarossa Mansf.,Triticum aestivum,aestivum,,Triticum,,,,1,2600,1,1,1,6214
1041055,Triticum aestivum L. caerulevelutinum Dorof.et A filat.,Triticum aestivum,aestivum,,Triticum,,,,1,3000,1,1,1,6215
1041056,Triticum aestivum L. erithroleukom,Triticum aestivum,aestivum,,Triticum,,,,1,2900,1,1,1,6216
1041057,Triticum  aestivum L.erythroleucon,Triticum,,,Triticum,,,,3,1500,1,1,1,7798
1041058,Triticum  aestivum L. erythroleucon,Triticum,,,Triticum,,,,1,500,1,1,1,7799
1041059,Triticum  aestivum L.ferrugineum,Triticum,,,Triticum,,,,6,3000,1,1,1,7800
1041060,Triticum aestivum L. ferrugineum Al.,Triticum aestivum,aestivum,,Triticum,,,,3,8900,1,1,1,6217
1041061,Triticum aestivum L. ferrugineum mansf.,Triticum aestivum,aestivum,,Triticum,,,,3,8500,1,1,1,6218
1041062,Triticum  aestivum L.graecum,Triticum,,,Triticum,,,,4,2000,1,1,1,7801
1041063,Triticum  aestivum L. leucospermum,Triticum,,,Triticum,,,,1,500,1,1,1,7802
1041064,Triticum  aestivum L. lutescens,Triticum,,,Triticum,,,,13,6500,1,1,1,7803
1041065,Triticum aestivum L. lutescens Al,Triticum aestivum,aestivum,,Triticum,,,,1,3100,1,1,1,6219
1041066,Triticum aestivum L. lutescens Al.,Triticum aestivum,aestivum,,Triticum,,,,8,24500,1,1,1,6220
1041067,Triticum aestivum L. lutescsns Al.,Triticum aestivum,aestivum,,Triticum,,,,1,3600,1,1,1,6221
1041068,Triticum  aestivum L. milturum,Triticum,,,Triticum,,,,9,4500,1,1,1,7804
1041069,Triticum aestivum L. milturum Mansf,Triticum aestivum,aestivum,,Triticum,,,,1,3200,1,1,1,6222
1041070,Triticum aestivum L. milturum Mansf.,Triticum aestivum,aestivum,,Triticum,,,,4,14400,1,1,1,6223
1041071,Triticum aestivum L. nigriaristatum Mansf.,Triticum aestivum,aestivum,,Triticum,,,,1,3400,1,1,1,6224
1041072,"Triticum aestivum L., nom. cons.",Triticum aestivum,aestivum,,Triticum,nom. cons.,common wheat,42237,121,60500,12,12,5,4605
1041073,Triticum aestivum L. pseudoerithrospermum A. filat,Triticum aestivum,aestivum,,Triticum,,,,1,2800,1,1,1,6225
1041074,Triticum aestivum L. pseudoerithrospermum A. filat.,Triticum aestivum,aestivum,,Triticum,,,,5,13700,1,1,1,6226
1041075,Triticum  aestivum L.  ps.meridionale,Triticum,,,Triticum,,,,1,500,1,1,1,7805
1041076,Triticum aestivum L. pulchrum A. Filat,Triticum aestivum,aestivum,,Triticum,,,,1,3200,1,1,1,6227
1041077,Triticum aestivum L. pulchrum A. Filat.,Triticum aestivum,aestivum,,Triticum,,,,3,6600,1,1,1,6228
1041078,Triticum  aestivum L. pyrotrix,Triticum,,,Triticum,,,,1,500,1,1,1,7806
1041079,Triticum aestivum L. suberithrospermininflatum Palm.,Triticum aestivum,aestivum,,Triticum,,,,1,3000,1,1,1,6229
1041080,Triticum aestivum L. suberithrospermum Mansf.,Triticum aestivum,aestivum,,Triticum,,,,2,4000,1,1,1,6230
1041081,Triticum aestivum L. suberithtospermum Mansf.,Triticum aestivum,aestivum,,Triticum,,,,1,2800,1,1,1,6231
1041082,Triticum aestivum L. subsp. macha (Dekapr. & A. M. Menabde) Mackey,Triticum aestivum,aestivum,,Triticum,,,,1,1000,1,0,0,9289
1041083,Triticum aestivum L. subsp. spelta (L.) Thell.,Triticum aestivum,aestivum,subsp. spelta,Triticum,(L.) Thell.,common wheat,,279,71250,2,2,2,4544
1041084,Triticum aestivum L. subsp. spelta (L.)Thell.,Triticum aestivum,aestivum,,Triticum,,,,6,4869,1,3,1,11110
1041085,Triticum aestivum L. subsp. sphaerococcum (Percival) Mackey,Triticum aestivum,aestivum,,Triticum,,,,1,613,1,1,1,11116
1041086,Triticum  aestivum L. turcicum,Triticum,,,Triticum,,,,1,500,1,1,1,7807
1041087,Triticum aestivum L. uzbekistanikum,Triticum aestivum,aestivum,,Triticum,,,,1,3000,1,1,1,6232
1041088,Triticum aestivum L. var. aestivum,Triticum aestivum,aestivum,var. aestivum,Triticum,,common wheat,,263,117250,13,43,5,4545
1041089,Triticum aestivum L. var. aestivum,Triticum aestivum,aestivum,var. aestivum,Triticum,,common wheat,,52,26000,2,25,4,4545
1041090,Triticum aestivum L. var. albiceps (Krn.) Mansf.,Triticum aestivum,aestivum,var. albiceps,Triticum,(KÂrn.) Mansf.,common wheat,,2,1000,1,2,1,4546
1041091,Triticum  aestivum L.  var.albidum,Triticum,,,Triticum,,,,8,4000,1,1,1,7808
1041092,Triticum aestivum L.var.albidum,Triticum aestivum,aestivum,,Triticum,,,,9,4500,2,1,1,7809
1041093,Triticum aestivum L.var. albidum,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,7810
1041094,Triticum aestivum L. var. albidum Alef.,Triticum aestivum,aestivum,,Triticum,,,,2,1300,1,1,1,9346
1041095,Triticum aestivum L. var.  albidumcompactoides (Kobelev) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,3,1500,1,2,1,7326
1041096,Triticum aestivum L. var.  albidumcompactoides (Kobelev) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,2,1000,2,1,1,7326
1041097,Triticum aestivum L. var. albinflatum (Vavilov) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,1,,1,1,1,5533
1041098,Triticum aestivum L.var.alboprovinciale,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,7811
1041100,Triticum aestivum L.var.alborubrum,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,7813
1041101,Triticum aestivum L.var. alborubrum,Triticum aestivum,aestivum,,Triticum,,,,3,1500,1,1,1,7814
1041102,Triticum aestivum L. var.  alborubrumcompactoides (Kobelev) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,7327
1041103,Triticum aestivum L. var.  alborubruminflatum (Vavilov) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,10374
1041104,Triticum aestivum L. var. alborubruminflatum (Vavilov) Mansf.,Triticum aestivum,aestivum,var. alborubruminflatum,Triticum,(Vavilov) Mansf.,common wheat,,1,500,1,1,1,4548
1041105,Triticum aestivum L. var. alborubrum  (Körn.) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,7,3500,4,6,4,7328
1041106,Triticum aestivum L. var. alborubrum  (Körn.) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,6,3000,2,3,2,7328
1041107,Triticum aestivum L. var. alborubrum (Krn.) Mansf.,Triticum aestivum,aestivum,var. alborubrum,Triticum,(KÂrn.) Mansf.,common wheat,,7,2000,3,4,2,4547
1041108,Triticum aestivum L. var. aureum (Link)  Mansf.,Triticum aestivum,aestivum,,Triticum,,,,21,10500,7,13,4,7329
1041109,Triticum aestivum L. var. aureum (Link)  Mansf.,Triticum aestivum,aestivum,,Triticum,,,,19,9500,2,8,5,7329
1041110,Triticum aestivum L. var. aureum (Link) Mansf.,Triticum aestivum,aestivum,var. aureum,Triticum,(Link) Mansf.,common wheat,,10,2500,4,5,2,4549
1041111,Triticum  aestivum L.  var.barbarossa,Triticum,,,Triticum,,,,3,1500,1,1,1,7815
1041112,Triticum aestivum L.var. barbarossa,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,7816
1041113,Triticum aestivum L. var. barbarossa (Alef.)  Mansf.,Triticum aestivum,aestivum,,Triticum,,,,3,1500,3,2,2,7330
1041114,Triticum aestivum L. var. barbarossa (Alef.) Mansf.,Triticum aestivum,aestivum,var. barbarossa,Triticum,(Alef.) Mansf.,common wheat,,6,1000,2,3,2,4550
1041115,Triticum aestivum L. var. caesioides (Flaksb.) Mansf.,Triticum aestivum,aestivum,var. caesioides,Triticum,(Flaksb.) Mansf.,common wheat,,1,500,1,1,1,4551
1041116,Triticum aestivum L. var. caesium (Alef.) Mansf.,Triticum aestivum,aestivum,var. caesium,Triticum,(Alef.) Mansf.,common wheat,,1,500,1,1,1,4552
1041117,Triticum aestivum L. var. crassicepsinflatum  (Vavilov & Kobelev) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,8886
1041118,Triticum aestivum L. var. crassicepsinflatum  (Vavilov & Kobelev) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,8886
1041119,Triticum aestivum L. var. creticum  (Mazzuc.) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,2,1000,1,1,1,8887
1041120,Triticum aestivum L. var. creticum (Mazzuc.) Mansf.,Triticum aestivum,aestivum,var. creticum,Triticum,(Mazzuc.) Mansf.,common wheat,,5,2500,2,5,3,4553
1041121,Triticum  aestivum L.  var.delfi,Triticum,,,Triticum,,,,2,1000,1,1,1,7817
1041122,Triticum aestivum L.var. delfi,Triticum aestivum,aestivum,,Triticum,,,,3,1500,1,1,1,7818
1041123,Triticum aestivum L. var. delfii (Körn.)  Mansf.,Triticum aestivum,aestivum,,Triticum,,,,4,2000,2,2,2,7331
1041124,Triticum aestivum L. var. delfii (Körn.)  Mansf.,Triticum aestivum,aestivum,,Triticum,,,,3,1500,2,2,1,7331
1041125,Triticum aestivum L. var. echinopsis Mansf.,Triticum aestivum,aestivum,var. echinopsis,Triticum,Mansf.,common wheat,,4,2000,2,2,1,4554
1041126,Triticum aestivum L. var. erinaceum (Desv.)  Mansf.,Triticum aestivum,aestivum,,Triticum,,,,3,1500,2,3,2,7332
1041127,Triticum aestivum L. var. erinaceum (Desv.) Mansf.,Triticum aestivum,aestivum,var. erinaceum,Triticum,(Desv.) Mansf.,common wheat,,13,5500,3,10,2,4555
1041128,Triticum  aestivum L.  var.erythroleucon,Triticum,,,Triticum,,,,5,2500,1,1,1,7819
1041129,Triticum aestivum  L.var.erythroleucon,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,7820
1041130,Triticum aestivum L. var.erythroleucon,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,7821
1041131,Triticum aestivum L. var. erythroleucon,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,7822
1041132,Triticum aestivum L. var. erythroleucon,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,7822
1041133,Triticum aestivum L.var.erythroleucon,Triticum aestivum,aestivum,,Triticum,,,,2,1000,1,1,1,7823
1041134,Triticum aestivum L.var. erythroleucon,Triticum aestivum,aestivum,,Triticum,,,,4,2000,1,1,1,7824
1041135,Triticum aestivum L. var. erythroleucon  (Körn.) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,5,2500,4,5,4,7333
1041136,Triticum aestivum L. var. erythroleucon  (Körn.) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,12,6000,2,7,2,7333
1041137,Triticum aestivum L. var. erythroleucon (Krn.) Mansf.,Triticum aestivum,aestivum,var. erythroleucon,Triticum,(KÂrn.) Mansf.,common wheat,,12,5000,3,6,3,4556
1041138,Triticum  aestivum L var.erythrospermum.,Triticum,,,Triticum,,,,1,500,1,1,1,7825
1041139,Triticum  aestivum L.  var.erythrospermum,Triticum,,,Triticum,,,,10,5000,1,1,1,7826
1041140,Triticum aestivum L. var.erythrospermum,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,7827
1041141,Triticum aestivum L. var. erythrospermum,Triticum aestivum,aestivum,,Triticum,,,,10,5000,1,1,1,7828
1041142,Triticum aestivum L.var.erythrospermum,Triticum aestivum,aestivum,,Triticum,,,,16,8000,2,1,1,7829
1041143,Triticum aestivum L.var. erythrospermum,Triticum aestivum,aestivum,,Triticum,,,,22,11000,1,1,1,7830
1041144,Triticum aestivum L. var. erythrospermumcompacoides,Triticum aestivum,aestivum,,Triticum,,,,1,1000,1,1,1,9290
1041145,Triticum aestivum L. var.  erythrospermumcompactoides (Kobelev)  Mansf.,Triticum aestivum,aestivum,,Triticum,,,,3,1500,2,2,1,7334
1041146,Triticum aestivum L. var.  erythrospermumcompactoides (Kobelev)  Mansf.,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,0,0,7334
1041147,Triticum aestivum L. var. erythrospermumcompactoides (Kobelev) Mansf.,Triticum aestivum,aestivum,var. erythrospermumcompactoides,Triticum,(Kobelev) Mansf.,common wheat,,1,500,1,1,1,4557
1041148,Triticum aestivum L. var. erythrospermum (Koern.) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,22,14300,1,1,1,9347
1042516,Vitex agnes castus L.,Vitex agnes,agnes,,Vitex,,,,2,1000,1,1,1,11026
1041149,Triticum aestivum L. var.erytrospermum,Triticum aestivum,aestivum,,Triticum,,,,11,5500,1,1,1,7831
1041150,Triticum  aestivum L.  var.ferrugineum,Triticum,,,Triticum,,,,8,4000,1,1,1,7832
1041151,Triticum aestivum L.var. ferrugineum,Triticum aestivum,aestivum,,Triticum,,,,18,9000,1,1,1,7833
1041152,Triticum aestivum L. var. ferrugineum  (Alef.) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,72,36000,7,24,5,7335
1041153,Triticum aestivum L. var. ferrugineum  (Alef.) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,33,16500,2,14,3,7335
1041154,Triticum aestivum L. var. ferrugineum (Alef.) Mansf.,Triticum aestivum,aestivum,var. ferrugineum,Triticum,(Alef.) Mansf.,common wheat,,47,17100,4,24,5,4558
1041406,Triticum aestivum var. Horogi,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,8431
1041155,Triticum aestivum L. var.  ferrugineumcompactoides (Kobelev) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,5,2500,1,1,1,8888
1041156,Triticum aestivum L. var.  ferrugineumcompactoides (Kobelev) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,8888
1041157,Triticum aestivum L. var. ferrugineumcompactoides (Kobelev) Mansf.,Triticum aestivum,aestivum,var. ferrugineumcompactoides,Triticum,(Kobelev) Mansf.,common wheat,,6,3000,2,3,1,4559
1041158,Triticum aestivum L. var. fetisowii (Körn.)  Mansf.,Triticum aestivum,aestivum,,Triticum,,,,2,1000,1,1,1,9597
1041159,Triticum aestivum L. var. fetisowii (Krn.) Mansf.,Triticum aestivum,aestivum,var. fetisowii,Triticum,(KÂrn.) Mansf.,common wheat,,1,500,1,1,1,4560
1041160,Triticum  aestivum L.  var.graecum,Triticum,,,Triticum,,,,12,6000,1,1,1,7834
1041161,Triticum aestivum L.var.graecum,Triticum aestivum,aestivum,,Triticum,,,,6,3000,1,1,1,7835
1041162,Triticum aestivum L.var. graecum,Triticum aestivum,aestivum,,Triticum,,,,12,6000,1,1,1,7836
1041163,Triticum aestivum L. var. graecum (Koern.) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,2,1300,1,1,1,9348
1041164,Triticum aestivum L. var. graecum (Körn.)  Mansf.,Triticum aestivum,aestivum,,Triticum,,,,9,4500,4,7,3,7336
1041165,Triticum aestivum L. var. graecum (Körn.)  Mansf.,Triticum aestivum,aestivum,,Triticum,,,,17,8500,2,8,4,7336
1041166,Triticum aestivum L. var. graecum (Krn.) Mansf.,Triticum aestivum,aestivum,var. graecum,Triticum,(KÂrn.) Mansf.,common wheat,,17,6500,3,9,2,4561
1041167,Triticum aestivum L. var.greacum,Triticum aestivum,aestivum,,Triticum,,,,4,2000,1,1,1,7837
1041168,Triticum aestivum L..var.greacum,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,7838
1041169,Triticum aestivum L.var.greacum,Triticum aestivum,aestivum,,Triticum,,,,10,5000,2,1,1,7839
1041170,Triticum aestivum L. var. heraticum  (Kobelev) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,1,500,1,1,1,7337
1041171,Triticum aestivum L. var. heraticum  (Kobelev) Mansf.,Triticum aestivum,aestivum,,Triticum,,,,4,2000,2,1,1,7337
1041172,Triticum aestivum L. var. heraticum (Kobelev) Mansf.,Triticum aestivum,aestivum,var. heraticum,Triticum,(Kobelev) Mansf.,common wheat,,4,500,2,2,1,4562
1041173,Triticum aestivum L. var. hordeiforme (Host.) Koern.,Triticum aestivum,aestivum,,Triticum,,,,1,650,1,1,1,9349
1041174,Triticum  aestivum L.  var.hostianum,Triticum,,,Triticum,,,,4,2000,1,1,1,7840
